ObjectID,Loc_name,Status,Score,Match_type,Match_addr,Xmin,Xmax,Ymin,Ymax,Addr_type,ARC_SingleLine,datum_čas_odtahu,místo_nařízeného_odtahu,důvod_nařízeného_odtahu,ulice,X,Y
6180,ulice,M,100,A,Vodní,0,0,0,0,Address,Vodní,2014-05-27 15:57:00.000,"Vodní-32 vedle, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vodní,16.6045734310064,49.1898307684297
6181,ul_co_zn,M,100,A,Veveří 64,0,0,0,0,Address,Veveří 64,2014-05-27 16:35:00.000,"Veveří 64, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 64,16.5939759374304,49.2058941025183
6182,ul_co_zn,M,100,A,Údolní 13,0,0,0,0,Address,Údolní 13,2014-05-27 16:44:00.000,"Údolní 13, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 13,16.6009732319448,49.196669347931
6183,ul_co_zn,M,100,A,Smetanova 41,0,0,0,0,Address,Smetanova 41,2014-05-27 19:55:00.000,"Smetanova 41-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Smetanova 41,16.6045994646807,49.2029994503196
6184,ul_co_zn,M,100,A,Václavská 2,0,0,0,0,Address,Václavská 2,2014-05-27 20:35:00.000,"Václavská 2-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Václavská 2,16.5981035014635,49.1886912599962
6185,ul_co_zn,M,100,A,Údolní 69,0,0,0,0,Address,Údolní 69,2014-05-27 21:30:00.000,"Údolní 69-naproti, Brno-Stránice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 69,16.5882592694517,49.1986531688706
6186,ul_co_zn,M,100,A,Jana Uhra 13,0,0,0,0,Address,Jana Uhra 13,2014-05-27 22:15:00.000,"Jana Uhra 13, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Jana Uhra 13,16.5962616689647,49.2023456128113
6187,ul_co_zn,M,100,A,Štouračova 1,0,0,0,0,Address,Štouračova 1,2014-05-28 01:02:00.000,"Štouračova 1, Brno-Bystrc","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Štouračova 1,16.5175172163773,49.2167201053876
6188,ul_co_zn,M,100,A,Štouračova 1,0,0,0,0,Address,Štouračova 1,2014-05-28 03:47:00.000,"Štouračova 1, Brno-Bystrc","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Štouračova 1,16.5175172163773,49.2167201053876
6189,ul_co_zn,M,100,A,Údolní 13,0,0,0,0,Address,Údolní 13,2014-05-28 08:05:00.000,"Údolní 13, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 13,16.6009732319448,49.196669347931
6190,ul_co_zn,M,100,A,Údolní 35,0,0,0,0,Address,Údolní 35,2014-05-28 09:30:00.000,"Údolní 35, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 35,16.5985062539133,49.1977774221331
6191,ul_co_zn,M,100,A,Údolní 33,0,0,0,0,Address,Údolní 33,2014-05-28 09:30:00.000,"Údolní 33, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 33,16.5987673889882,49.1977022392576
6192,ulice,M,100,A,Údolní,0,0,0,0,Address,Údolní,2014-05-28 10:30:00.000,"Údolní-22 naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní,16.6015042996936,49.1965816290713
6193,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 10:35:00.000,"Dvorského 6, Brno-Štýřice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6194,ul_co_zn,M,100,A,Údolní 20,0,0,0,0,Address,Údolní 20,2014-05-28 10:35:00.000,"Údolní 20-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 20,16.5993969640568,49.1978139169851
6195,ul_co_zn,M,100,A,Údolní 20,0,0,0,0,Address,Údolní 20,2014-05-28 10:35:00.000,"Údolní 20-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 20,16.5993969640568,49.1978139169851
6196,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 11:05:00.000,"Dvorského 6, Brno-Štýřice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6197,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 11:15:00.000,"Dvorského 6, Brno-Štýřice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6198,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 11:25:00.000,"Dvorského 6, Brno-Štýřice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6199,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 11:45:00.000,"Dvorského 6, Brno-Štýřice","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6200,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 11:45:00.000,"Dvorského 6, Brno-Štýřice","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6201,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 11:45:00.000,"Dvorského 6, Brno-Štýřice","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6202,ul_co_zn,M,100,A,Jiráskova 31,0,0,0,0,Address,Jiráskova 31,2014-05-28 12:45:00.000,"Jiráskova 31, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Jiráskova 31,16.5957818332019,49.2019806971974
6203,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 14:45:00.000,"Dvorského 6, Brno-Štýřice","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6204,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 14:45:00.000,"Dvorského 6, Brno-Štýřice","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6205,ul_co_zn,M,100,A,Dvorského 6,0,0,0,0,Address,Dvorského 6,2014-05-28 14:55:00.000,"Dvorského 6, Brno-Štýřice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dvorského 6,16.600800723037,49.1816546724035
6206,ul_co_zn,M,100,A,Pekařská 29,0,0,0,0,Address,Pekařská 29,2014-05-28 16:10:00.000,"Pekařská 29, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Pekařská 29,16.6022423149748,49.1920270554175
6207,ul_co_zn,M,100,A,Pekařská 25,0,0,0,0,Address,Pekařská 25,2014-05-28 16:10:00.000,"Pekařská 25, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Pekařská 25,16.6026151778504,49.1920765604179
6208,ul_co_zn,M,100,A,Obilní trh 11,0,0,0,0,Address,Obilní trh 11,2014-05-28 16:15:00.000,"Obilní trh 11, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Obilní trh 11,16.5969075524956,49.198917657871
6209,ul_co_zn,M,100,A,Stránského 2,0,0,0,0,Address,Stránského 2,2014-05-28 16:35:00.000,"Stránského 2, Brno-Žabovřesky","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Stránského 2,16.5695146818105,49.214543123908
6210,ul_co_zn,M,100,A,Přízova 1,0,0,0,0,Address,Přízova 1,2014-05-28 18:15:00.000,"Přízova 1, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Přízova 1,16.6165691023841,49.1903937313122
6211,ul_co_zn,M,100,A,Vodní 32,0,0,0,0,Address,Vodní 32,2014-05-28 19:40:00.000,"Vodní 32, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vodní 32,16.6029370491556,49.190063884275
6212,ul_co_zn,M,100,A,Hrnčířská 20,0,0,0,0,Address,Hrnčířská 20,2014-05-28 21:38:00.000,"Hrnčířská 20, Brno-Ponava","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hrnčířská 20,16.5966064140512,49.2090988185995
6213,ul_co_zn,M,100,A,Stojanova 14,0,0,0,0,Address,Stojanova 14,2014-05-28 23:22:00.000,"Stojanova 14, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Stojanova 14,16.5919519131844,49.2000066749999
6214,ul_co_zn,M,100,A,Antonínská 12,0,0,0,0,Address,Antonínská 12,2014-05-28 23:55:00.000,"Antonínská 12, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Antonínská 12,16.6044826636155,49.2017477522543
6215,ul_co_zn,M,100,A,Jugoslávská 42,0,0,0,0,Address,Jugoslávská 42,2014-05-29 00:47:00.000,"Jugoslávská 42-naproti, Brno-Černá Pole","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Jugoslávská 42,16.6225878714036,49.2068582892274
6216,ul_co_zn,M,100,A,Jezuitská 4,0,0,0,0,Address,Jezuitská 4,2014-05-29 04:42:00.000,"Jezuitská 4-x Za divadlem, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Jezuitská 4,16.6125885683497,49.19740960425
